0,1,2,3,4,5,6
37,1563,10085,13914,1.0,3039,310017
24,1627,9176,14634,1.0,2301,140017
20,1953,11933,18643,1.0,3707,120017
19,143,646,781,1.0,96,70017
17,20,121,121,1.0,1,50017
25,2699,17137,24180,1.0,4575,190017
19,1273,6524,10772,1.0,1968,90017
23,3610,20790,35296,1.0,6041,150017
19,457,4280,5072,1.0,1623,150017
21,1186,10999,13688,1.0,3940,170017
17,278,2249,2786,1.0,830,90017
18,440,3078,4072,1.0,976,100017
18,440,3078,4072,1.0,976,100017
20,517,2401,3305,1.0,494,80017
19,1474,11564,15977,1.0,4197,110017
18,2245,11523,18573,1.0,2748,120017
43,2820,18428,26960,1.0,5693,350017
22,2364,15725,23419,1.0,4906,160017
19,76,357,401,1.0,42,70017
21,2390,11072,21372,1.0,3375,110017
22,1175,10317,13016,1.0,3702,180017
21,1835,13919,19626,1.0,4846,150017
19,923,5722,8675,1.0,1702,90017
18,620,5059,6628,1.0,1881,100017
23,2413,14782,22434,1.0,4386,170017
22,1593,7802,12001,1.0,1796,120017
19,1273,6524,10772,1.0,1968,90017
30,1955,15239,21402,1.0,5267,240017
19,361,2193,2827,1.0,534,90017
28,1017,7299,9450,1.0,2410,220017
27,624,3349,4321,1.0,673,190017
26,723,4303,6249,1.0,1265,160017
18,579,3368,4385,1.0,1085,100017
17,840,6950,8822,1.0,2350,130017
18,1128,9001,12076,1.0,3122,120017
17,929,8537,10560,1.0,3202,130017
44,4227,18974,30086,1.0,2865,360017
17,20,121,121,1.0,1,50017
23,1512,11407,15295,1.0,3847,170017
19,143,646,781,1.0,96,70017
31,3267,19507,29842,1.0,4707,250017
22,380,2694,3291,1.0,865,160017
25,2370,19675,25402,1.0,6120,210017
20,1150,10007,12574,1.0,3566,160017
23,1391,6000,10243,1.0,1416,130017
20,1342,10817,14070,1.0,3800,160017
22,2263,16501,23936,1.0,5352,160017
19,327,2599,3120,1.0,824,110017
23,1876,13923,18238,1.0,4132,190017
22,1028,7752,10097,1.0,2662,160017
22,1040,7869,10234,1.0,2587,160017
18,1679,11981,17140,1.0,4040,120017
18,1936,14153,20239,1.0,4768,120017
18,634,6217,7497,1.0,2386,140017
22,2034,16711,21885,1.0,5713,180017
19,167,1013,1311,1.0,255,70017
24,1177,7824,10509,1.0,2408,180017
20,1814,14120,19718,1.0,4918,140017
25,3258,17872,26907,1.0,4124,190017
26,1849,14071,19778,1.0,4910,200017
18,133,1129,1279,1.0,319,100017
22,736,7079,8618,1.0,2645,180017
20,1995,14143,20035,1.0,4620,140017
38,875,7973,9730,1.0,2908,340017
17,20,121,121,1.0,1,50017
22,909,8576,10560,1.0,3187,180017
32,1591,10547,14647,1.0,3419,260017
46,3119,23604,31027,1.0,7407,420017
24,761,5050,6441,1.0,1558,180017
18,282,2178,2660,1.0,711,100017
22,948,8902,10994,1.0,3177,180017
17,20,121,121,1.0,1,50017
24,1098,5177,8273,1.0,1299,140017
21,2292,15386,22874,1.0,4856,150017
19,1042,9930,12341,1.0,3673,150017
23,1462,12114,15462,1.0,4141,190017
19,1778,12637,18080,1.0,4211,110017
18,1417,11123,15229,1.0,3944,120017
27,1568,9055,12684,1.0,2471,210017
28,1293,9021,11925,1.0,2802,220017
20,1371,10952,14306,1.0,3785,160017
18,201,1734,2096,1.0,495,100017
18,2068,12045,18099,1.0,3444,120017
22,2693,12472,23784,1.0,3712,120017
26,1033,7585,9766,1.0,2592,200017
19,1485,10151,14330,1.0,3405,110017
20,1810,13665,19284,1.0,4711,140017
30,2794,18053,24777,1.0,5085,260017
27,1040,9810,12126,1.0,3590,230017
24,2217,16205,23449,1.0,5281,180017
18,1516,9577,13431,1.0,2792,120017
19,167,1013,1311,1.0,255,70017
21,1066,8027,10445,1.0,2669,150017
28,1952,9549,16765,1.0,2745,180017
20,718,4561,6628,1.0,1432,80017
21,2545,14908,23674,1.0,4378,130017
23,2128,12977,19354,1.0,3801,170017
21,1449,10670,14472,1.0,3611,150017
20,773,5539,6956,1.0,1674,140017
33,4360,18250,35545,1.0,3641,230017
27,474,2154,2977,1.0,444,170017
21,1305,9414,12569,1.0,2906,170017
35,2344,15350,22404,1.0,4713,290017
19,143,646,781,1.0,96,70017
21,1137,8594,11661,1.0,2724,150017
25,2736,15899,24725,1.0,4384,190017
18,282,2178,2660,1.0,711,100017
17,105,830,932,1.0,137,90017
18,1142,8214,10970,1.0,2688,120017
35,5015,29506,45233,1.0,7634,290017
40,3559,25755,34286,1.0,8060,360017
23,1393,10203,13858,1.0,3377,170017
21,1146,10044,12629,1.0,3631,170017
20,3141,15068,25731,1.0,3652,100017
28,1787,12660,17626,1.0,4161,220017
19,231,1079,1444,1.0,233,70017
32,2822,15905,26886,1.0,4770,220017
23,1133,10580,13091,1.0,3955,190017
28,1163,10818,13496,1.0,3890,240017
21,1112,8772,10840,1.0,2700,170017
17,20,121,121,1.0,1,50017
18,584,4660,6135,1.0,1694,100017
23,1700,7120,12177,1.0,2196,130017
19,1847,14238,20134,1.0,4986,130017
19,143,646,781,1.0,96,70017
19,696,5032,6202,1.0,1657,110017
21,1243,10703,13592,1.0,3857,170017
38,2247,17680,22646,1.0,5350,340017
19,231,1079,1444,1.0,233,70017
37,1504,12535,15853,1.0,4255,330017
38,1039,7437,9551,1.0,2256,320017
27,3034,17444,27683,1.0,4849,210017
17,20,121,121,1.0,1,50017
37,4889,27777,44504,1.0,7527,310017
18,542,4494,5857,1.0,1694,100017
18,282,2178,2660,1.0,711,100017
25,2471,14804,23225,1.0,4142,170017
17,20,121,121,1.0,1,50017
19,231,1079,1444,1.0,233,70017
22,1135,9044,11761,1.0,3017,160017
21,828,5893,7695,1.0,1781,150017
22,1032,9735,12051,1.0,3626,180017
18,768,4564,6120,1.0,1526,100017
28,3169,20447,32380,1.0,6238,200017
25,1914,14186,19922,1.0,4769,190017
19,154,1048,1247,1.0,215,90017
23,1869,11225,16975,1.0,3218,170017
19,862,5907,8371,1.0,2124,110017
22,1632,12272,17247,1.0,4007,160017
19,231,1079,1444,1.0,233,70017
21,2238,10467,19202,1.0,2434,90017
19,607,4932,6172,1.0,1582,130017
22,2320,15311,23324,1.0,4979,140017
23,1621,12238,16855,1.0,4070,170017
23,2017,15026,21310,1.0,5038,170017
20,513,3807,4719,1.0,1032,140017
18,433,2330,3339,1.0,626,80017
21,893,8542,10426,1.0,3180,170017
20,1247,10797,13732,1.0,3753,160017
18,673,5499,7283,1.0,2111,100017
19,573,4392,5730,1.0,1523,110017
20,2076,15198,21632,1.0,5208,140017
27,2353,18051,23800,1.0,5801,230017
21,940,7066,9158,1.0,2324,150017
26,2498,17827,24030,1.0,5232,220017
21,1355,10626,14122,1.0,3512,150017
19,147,917,1161,1.0,188,70017
21,1784,13478,18887,1.0,4731,150017
21,992,9347,11512,1.0,3472,170017
19,348,2915,3508,1.0,890,130017
19,1181,10345,13151,1.0,3700,150017
27,704,4465,5647,1.0,1246,210017
18,467,3733,4752,1.0,1278,100017
21,1309,9943,13384,1.0,3314,150017
24,1661,12543,17197,1.0,4171,180017
26,2151,14547,21407,1.0,4711,180017
18,542,4494,5857,1.0,1694,100017
19,231,1079,1444,1.0,233,70017
19,231,1079,1444,1.0,233,70017
24,1407,11246,14556,1.0,3802,200017
44,4016,23439,34088,1.0,6206,380017
21,1233,9418,12547,1.0,3169,150017
17,20,121,121,1.0,1,50017
28,1526,11013,15201,1.0,3908,220017
22,698,5030,6328,1.0,1622,160017
22,1759,13252,18418,1.0,4523,160017
18,978,5660,8121,1.0,1789,100017
23,509,3453,4596,1.0,1091,170017
17,20,121,121,1.0,1,50017
34,2020,17387,21832,1.0,5437,300017
28,1408,11770,14931,1.0,3998,240017
23,1273,9152,12534,1.0,3152,170017
20,1773,13065,18425,1.0,4458,140017
22,1830,13805,18555,1.0,4440,180017
24,1852,10785,15748,1.0,3060,180017
24,2124,15757,22530,1.0,5258,180017
22,1144,8772,11525,1.0,3030,160017
19,143,646,781,1.0,96,70017
20,1289,12272,15225,1.0,4503,160017
19,143,646,781,1.0,96,70017
25,1400,10429,14399,1.0,3630,190017
20,381,1650,2428,1.0,396,80017
19,1470,10526,14568,1.0,3329,130017
18,399,2908,3815,1.0,1063,100017
20,514,3228,4102,1.0,838,140017
19,143,646,781,1.0,96,70017
24,2432,11476,19751,1.0,2637,140017
18,733,6097,7533,1.0,2125,140017
28,3349,17753,27253,1.0,4044,220017
17,20,121,121,1.0,1,50017
39,3112,16177,25063,1.0,3613,330017
27,2996,20376,29509,1.0,6195,190017
17,254,2062,2606,1.0,790,90017
27,1081,10172,12449,1.0,3650,230017
19,1430,11314,14822,1.0,3850,150017
22,1269,9378,12276,1.0,3092,160017
42,4378,29138,40582,1.0,8440,380017
19,143,646,781,1.0,96,70017
20,2048,11764,17660,1.0,3269,140017
19,558,3878,5008,1.0,1178,110017
19,147,917,1161,1.0,188,70017
26,1590,9476,13836,1.0,2643,200017
18,179,1147,1386,1.0,384,100017
26,2218,12551,17826,1.0,2797,200017
21,251,1443,1927,1.0,307,110017
24,1412,9427,14021,1.0,3320,160017
22,1210,10411,13264,1.0,3684,180017
19,231,1079,1444,1.0,233,70017
29,1090,9975,12330,1.0,3592,250017
24,1246,9729,12513,1.0,3135,200017
24,3590,23237,34901,1.0,6462,180017
19,941,9009,11076,1.0,3338,150017
26,740,5198,6655,1.0,1473,200017
20,517,2401,3305,1.0,494,80017
24,964,8807,10794,1.0,3241,200017
25,2033,14705,20365,1.0,4732,190017
22,1376,10228,13892,1.0,3424,160017
24,2392,18333,23658,1.0,5475,200017
18,168,1323,1471,1.0,380,100017
17,20,121,121,1.0,1,50017
30,1523,12823,16135,1.0,4384,260017
23,2421,16795,25427,1.0,5877,150017
17,20,121,121,1.0,1,50017
21,1778,9395,14212,1.0,2003,150017
19,1298,9729,13103,1.0,3453,130017
33,2338,20259,25690,1.0,6843,290017
18,947,5561,7965,1.0,1849,100017
41,3043,23120,30934,1.0,7080,370017
18,2203,12189,19471,1.0,3240,120017
20,1553,7438,12746,1.0,2254,80017
18,768,4564,6120,1.0,1526,100017
20,2031,15306,21742,1.0,5133,140017
20,1444,10242,14087,1.0,3243,140017
29,4573,27270,44361,1.0,7334,210017
18,623,5086,6609,1.0,1879,100017
21,762,6850,8381,1.0,2407,170017
30,1931,13835,19257,1.0,4532,240017
22,827,5456,7213,1.0,1547,140017
45,2131,17925,22806,1.0,5454,410017
19,143,646,781,1.0,96,70017
19,906,8760,10734,1.0,3357,150017
28,963,7353,9395,1.0,2505,220017
20,781,3709,5460,1.0,918,80017
19,1167,10226,12897,1.0,3632,150017
20,1003,9597,11853,1.0,3576,160017
18,620,5059,6628,1.0,1881,100017
24,1011,9645,11921,1.0,3553,200017
17,20,121,121,1.0,1,50017
22,863,7358,8943,1.0,2573,180017
19,1906,9508,14733,1.0,2107,110017
21,1018,8067,10509,1.0,2685,150017
20,1136,10576,13134,1.0,3892,160017
18,164,1140,1501,1.0,270,80017
27,1198,10278,12894,1.0,3597,230017
24,993,9154,11234,1.0,3400,200017
18,686,5618,7448,1.0,2157,100017
18,393,3248,4061,1.0,1110,100017
24,2011,15063,21290,1.0,5184,180017
20,1427,11202,15433,1.0,3608,140017
19,921,9030,11162,1.0,3349,150017
24,1929,10910,16499,1.0,2797,180017
18,735,5460,7202,1.0,1920,100017
20,517,2401,3305,1.0,494,80017
20,1917,14386,20242,1.0,4915,140017
23,1263,9327,12400,1.0,3093,170017
22,1040,7869,10234,1.0,2587,160017
19,63,469,491,1.0,85,110017
21,2173,15818,22766,1.0,5208,130017
18,623,5086,6609,1.0,1879,100017
19,1430,11314,14822,1.0,3850,150017
21,959,7210,9257,1.0,2413,150017
18,1044,8273,10900,1.0,2908,120017
37,3264,19968,29349,1.0,4996,310017
20,2285,13806,20617,1.0,4000,140017
37,3066,16920,27048,1.0,4702,310017
20,1047,9959,12366,1.0,3673,160017
19,486,2360,3389,1.0,530,90017
24,1557,11714,16456,1.0,4229,180017
22,953,7258,9321,1.0,2513,160017
58,3277,24906,32776,1.0,7587,540017
24,1317,6192,10074,1.0,1604,140017
20,760,5285,7163,1.0,1575,140017
23,993,9374,11536,1.0,3496,190017
51,2561,17092,23353,1.0,4766,450017
24,1292,11290,14152,1.0,3956,200017
71,10925,60575,103075,1.0,17399,630017
19,958,7872,9909,1.0,2684,150017
20,909,5971,8640,1.0,2049,120017
21,79,540,620,1.0,91,90017
35,2266,15746,22278,1.0,5037,290017
38,2278,15927,22746,1.0,5286,320017
20,1810,13665,19284,1.0,4711,140017
25,2228,12832,19268,1.0,3519,190017
29,2104,17672,22371,1.0,5710,250017
23,816,7603,9290,1.0,2854,190017
17,20,121,121,1.0,1,50017
27,1499,11718,15324,1.0,3899,230017
22,1012,5020,8090,1.0,1302,120017
92,8099,36855,59580,1.0,7145,860017
29,1358,9971,13191,1.0,3164,230017
21,916,7419,9414,1.0,2505,170017
22,4629,21571,40086,1.0,4893,120017
18,673,5499,7283,1.0,2111,100017
23,2074,15322,22005,1.0,5187,170017
22,933,9131,11246,1.0,3381,180017
19,1119,8550,11561,1.0,3122,130017
20,172,1421,1685,1.0,337,120017
19,300,2121,2500,1.0,594,110017
19,486,2360,3389,1.0,530,90017
24,2592,19783,26245,1.0,6240,200017
24,1940,14107,20024,1.0,4772,180017
24,2922,20526,28081,1.0,6002,200017
22,2042,11976,17585,1.0,3343,160017
19,972,9093,11127,1.0,3261,150017
18,1303,10609,14405,1.0,3720,120017
35,1220,11114,13686,1.0,4018,310017
21,860,6638,8403,1.0,2271,150017
32,2932,20535,27856,1.0,6271,280017
26,2659,15532,23976,1.0,4302,200017
18,673,5452,7187,1.0,2041,100017
24,1420,8470,11868,1.0,2409,180017
31,889,6298,7802,1.0,1941,250017
19,1029,6868,9525,1.0,2398,130017
22,1422,10213,13592,1.0,3206,180017
19,1430,11314,14822,1.0,3850,150017
17,790,7851,9518,1.0,2995,130017
36,1140,8214,10507,1.0,2677,300017
74,14720,49209,100733,1.0,5186,680017
19,231,1079,1444,1.0,233,70017
20,1672,9877,14257,1.0,2838,140017
20,1903,9796,15753,1.0,2432,140017
27,1158,10733,13430,1.0,3830,230017
21,1968,14843,20972,1.0,5134,150017
20,1172,10990,13714,1.0,4143,160017
21,1083,8016,10488,1.0,2580,150017
18,1005,7937,10428,1.0,2821,120017
20,1341,10411,14123,1.0,3561,140017
21,1754,11487,16359,1.0,3743,150017
18,1044,8273,10900,1.0,2908,120017
18,282,2178,2660,1.0,711,100017
22,953,7258,9321,1.0,2513,160017
32,3238,16631,26933,1.0,4105,260017
