0,1,2,3,4,5,6
89,209,820,902,1.0,63,410003
26,217,557,810,1.0,131,210003
17,26,72,80,1.0,10,50003
42,180,612,708,1.0,112,230003
89,193,608,710,1.0,73,370003
390,8879,33988,53815,1.0,11477,700003
36,75,302,314,1.0,32,240003
20,50,133,174,1.0,28,80003
20,50,133,174,1.0,28,80003
197,314,989,1159,1.0,99,620003
20,139,363,516,1.0,83,150003
46,123,452,482,1.0,50,260003
20,50,133,174,1.0,28,80003
66,220,740,829,1.0,133,310003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
132,3692,12128,20516,1.0,3643,380003
18,123,342,464,1.0,69,130003
17,26,72,80,1.0,10,50003
216,7048,25833,41951,1.0,7164,580003
118,310,951,1064,1.0,107,370003
199,487,1540,1856,1.0,118,580003
44,356,1301,1739,1.0,248,240003
116,187,598,688,1.0,39,350003
31,290,737,1079,1.0,179,260003
21,109,289,426,1.0,65,110003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
82,288,996,1167,1.0,125,330003
26,217,557,810,1.0,131,210003
20,50,133,174,1.0,28,80003
20,50,133,174,1.0,28,80003
20,50,133,174,1.0,28,80003
482,11153,43874,67856,1.0,15084,840003
17,26,72,80,1.0,10,50003
62,619,2043,3093,1.0,627,260003
61,115,384,425,1.0,32,240003
21,109,289,426,1.0,65,110003
17,26,72,80,1.0,10,50003
24,70,179,242,1.0,45,100003
173,6168,22292,36882,1.0,6097,490003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
28,284,839,1303,1.0,205,120003
38,150,569,637,1.0,88,260003
96,886,3125,4524,1.0,1044,440003
20,50,133,174,1.0,28,80003
171,11567,38146,69269,1.0,6834,730003
73,168,544,599,1.0,57,280003
114,388,1390,1656,1.0,149,410003
121,1215,3921,6005,1.0,1342,550003
263,5293,17631,29006,1.0,4878,600003
364,9842,36513,58107,1.0,9093,800003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
16,108,303,405,1.0,65,110003
38,436,1174,1891,1.0,307,220003
154,354,1138,1354,1.0,117,470003
40,630,1830,2865,1.0,466,200003
17,26,72,80,1.0,10,50003
31,281,769,1142,1.0,190,200003
25,186,486,732,1.0,101,150003
33,340,980,1455,1.0,258,180003
75,176,612,692,1.0,79,300003
197,8006,28439,46688,1.0,7712,620003
20,50,133,174,1.0,28,80003
125,206,620,728,1.0,54,380003
20,50,133,174,1.0,28,80003
42,440,1198,1751,1.0,288,310003
128,615,2008,2407,1.0,231,470003
19,103,317,412,1.0,52,90003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
143,4112,13595,22632,1.0,4451,470003
56,175,611,693,1.0,105,290003
200,6472,20881,36342,1.0,5617,510003
17,26,72,80,1.0,10,50003
745,5288,17809,27929,1.0,3519,1080003
143,4966,18286,29721,1.0,4769,450003
172,5374,17879,30233,1.0,5770,460003
70,1448,5019,7882,1.0,1102,320003
45,172,625,691,1.0,98,270003
65,625,2099,3009,1.0,566,310003
24,93,286,358,1.0,81,150003
17,26,72,80,1.0,10,50003
184,4079,13933,22765,1.0,4702,420003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
50,124,470,503,1.0,55,300003
20,50,133,174,1.0,28,80003
108,2628,8753,14432,1.0,2473,320003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
45,344,1239,1627,1.0,235,220003
14,61,166,222,1.0,34,90003
20,50,133,174,1.0,28,80003
68,189,666,757,1.0,86,320003
28,284,839,1303,1.0,205,120003
17,26,72,80,1.0,10,50003
858,15674,57508,91245,1.0,13058,1320003
20,50,133,174,1.0,28,80003
24,70,179,242,1.0,45,100003
17,26,72,80,1.0,10,50003
65,228,838,945,1.0,131,390003
25,186,486,732,1.0,101,150003
17,26,72,80,1.0,10,50003
214,5497,20445,32959,1.0,6601,480003
19,157,455,618,1.0,85,140003
20,50,133,174,1.0,28,80003
178,412,1200,1341,1.0,102,490003
20,50,133,174,1.0,28,80003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
157,5506,18924,32368,1.0,3991,490003
80,210,736,840,1.0,74,310003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
59,466,1611,2153,1.0,365,330003
20,50,133,174,1.0,28,80003
28,284,839,1303,1.0,205,120003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
393,10044,38361,60511,1.0,12780,790003
17,26,72,80,1.0,10,50003
105,376,1191,1542,1.0,139,360003
24,70,179,242,1.0,45,100003
41,401,1021,1481,1.0,240,360003
20,50,133,174,1.0,28,80003
148,1950,6519,9977,1.0,2010,620003
17,26,72,80,1.0,10,50003
257,9679,31241,54367,1.0,9306,700003
829,5899,20182,31603,1.0,3952,1270003
118,4346,15143,25511,1.0,3541,420003
20,50,133,174,1.0,28,80003
19,103,317,412,1.0,52,90003
17,26,72,80,1.0,10,50003
43,450,1153,1689,1.0,268,380003
17,26,72,80,1.0,10,50003
28,284,839,1303,1.0,205,120003
337,12800,46679,77321,1.0,13099,850003
20,50,133,174,1.0,28,80003
27,230,598,865,1.0,139,220003
192,3554,12538,19552,1.0,3915,430003
34,483,1435,2213,1.0,328,160003
146,4787,18080,28537,1.0,5506,440003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
82,708,2323,3418,1.0,727,460003
94,1247,4428,6722,1.0,1325,340003
136,5015,18011,30090,1.0,4723,420003
24,70,176,241,1.0,44,100003
28,284,839,1303,1.0,205,120003
19,103,317,412,1.0,52,90003
146,373,1092,1226,1.0,106,410003
149,497,1702,1943,1.0,225,640003
60,166,594,653,1.0,59,320003
20,50,133,174,1.0,28,80003
28,284,839,1303,1.0,205,120003
20,50,133,174,1.0,28,80003
28,99,257,360,1.0,62,120003
17,26,72,80,1.0,10,50003
85,150,508,565,1.0,38,320003
17,26,72,80,1.0,10,50003
47,160,595,657,1.0,89,260003
20,50,133,174,1.0,28,80003
20,50,133,174,1.0,28,80003
114,3594,13340,21377,1.0,3681,360003
21,109,289,426,1.0,65,110003
17,26,72,80,1.0,10,50003
123,335,1089,1206,1.0,133,460003
17,26,72,80,1.0,10,50003
30,276,752,1116,1.0,194,190003
20,50,133,174,1.0,28,80003
20,50,133,174,1.0,28,80003
99,257,956,1085,1.0,84,430003
20,50,133,174,1.0,28,80003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
212,4970,17954,29005,1.0,4920,520003
20,50,133,174,1.0,28,80003
56,149,543,603,1.0,57,280003
17,26,72,80,1.0,10,50003
88,145,481,545,1.0,38,310003
21,109,289,426,1.0,65,110003
39,394,1004,1471,1.0,243,340003
160,3755,12557,20747,1.0,4917,440003
129,305,924,1031,1.0,105,420003
39,394,1004,1471,1.0,243,340003
456,7545,26263,41598,1.0,7693,820003
56,176,617,704,1.0,97,280003
17,26,72,80,1.0,10,50003
24,70,179,242,1.0,45,100003
24,70,179,242,1.0,45,100003
90,256,780,886,1.0,108,310003
17,26,72,80,1.0,10,50003
51,171,574,639,1.0,86,220003
49,104,403,432,1.0,56,280003
17,26,72,80,1.0,10,50003
31,112,400,442,1.0,67,180003
46,165,606,681,1.0,91,260003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
37,202,579,776,1.0,147,210003
82,225,843,953,1.0,112,410003
76,185,589,651,1.0,55,270003
51,171,574,639,1.0,86,220003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
21,160,414,594,1.0,99,160003
46,114,414,437,1.0,41,260003
116,175,546,631,1.0,32,350003
53,114,414,457,1.0,43,240003
140,7137,24951,42660,1.0,5589,520003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
40,152,597,663,1.0,82,280003
96,255,789,872,1.0,76,360003
92,2240,7582,12302,1.0,1484,380003
273,9425,34346,56625,1.0,8055,710003
100,2755,8923,15237,1.0,2255,320003
17,26,72,80,1.0,10,50003
48,160,576,630,1.0,87,280003
121,275,807,892,1.0,64,360003
75,620,2074,2910,1.0,445,310003
126,183,569,658,1.0,29,370003
55,100,366,399,1.0,34,260003
88,3286,12189,19393,1.0,3296,340003
184,6443,23721,38433,1.0,5424,520003
20,50,133,174,1.0,28,80003
123,3662,13056,21274,1.0,3325,390003
33,128,467,511,1.0,83,200003
68,691,2310,3426,1.0,683,320003
94,288,1086,1191,1.0,195,530003
87,254,854,989,1.0,126,370003
230,5128,19124,29983,1.0,5695,540003
17,26,72,80,1.0,10,50003
45,102,381,402,1.0,44,240003
20,50,133,174,1.0,28,80003
178,5959,21118,35552,1.0,5258,520003
39,385,1038,1534,1.0,257,280003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
72,182,659,731,1.0,98,360003
15,39,157,166,1.0,40,120003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
266,3137,10562,16588,1.0,2910,510003
20,50,133,174,1.0,28,80003
177,4624,16961,27111,1.0,4506,450003
86,135,460,512,1.0,27,340003
20,50,133,174,1.0,28,80003
98,198,656,757,1.0,73,330003
20,50,133,174,1.0,28,80003
24,70,179,242,1.0,45,100003
23,177,513,756,1.0,133,120003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
98,3746,12006,20597,1.0,2284,460003
134,4014,15158,23749,1.0,4319,400003
130,4315,14780,24062,1.0,3594,520003
195,4575,16482,26560,1.0,4344,470003
71,145,469,520,1.0,43,260003
19,103,317,412,1.0,52,90003
20,50,133,174,1.0,28,80003
68,287,1012,1167,1.0,132,350003
76,190,652,728,1.0,74,320003
179,6346,23484,37742,1.0,6203,550003
124,1714,6112,9324,1.0,1939,400003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
28,284,839,1303,1.0,205,120003
87,223,777,898,1.0,68,340003
17,26,72,80,1.0,10,50003
156,273,839,982,1.0,78,430003
94,1039,3542,5335,1.0,1162,340003
38,436,1174,1891,1.0,307,220003
71,958,3169,4944,1.0,820,310003
56,183,638,706,1.0,91,280003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
151,4403,16050,25739,1.0,4249,430003
20,50,133,174,1.0,28,80003
36,149,552,615,1.0,89,240003
20,50,133,174,1.0,28,80003
28,284,839,1303,1.0,205,120003
201,526,1771,1970,1.0,238,820003
17,26,72,80,1.0,10,50003
16,108,303,405,1.0,65,110003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
309,7955,28971,46914,1.0,6934,690003
17,26,72,80,1.0,10,50003
20,139,363,516,1.0,83,150003
20,50,133,174,1.0,28,80003
20,50,133,174,1.0,28,80003
114,3671,12189,20351,1.0,3619,360003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
423,12723,46576,75321,1.0,10731,930003
17,26,72,80,1.0,10,50003
661,8846,30640,52434,1.0,4452,1110003
15,39,157,166,1.0,40,120003
46,131,472,522,1.0,51,260003
43,93,348,379,1.0,40,220003
20,50,133,174,1.0,28,80003
28,284,839,1303,1.0,205,120003
20,50,133,174,1.0,28,80003
71,682,2264,3358,1.0,688,290003
100,1405,4797,7391,1.0,1452,400003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
264,13223,45077,79924,1.0,10466,820003
17,45,192,203,1.0,51,140003
214,4518,16657,26362,1.0,4689,480003
28,284,839,1303,1.0,205,120003
17,26,72,80,1.0,10,50003
320,7329,28787,43717,1.0,9249,660003
22,176,470,658,1.0,98,170003
38,436,1174,1891,1.0,307,220003
17,26,72,80,1.0,10,50003
33,316,799,1176,1.0,196,280003
17,26,72,80,1.0,10,50003
39,385,1038,1534,1.0,257,280003
102,406,1385,1609,1.0,211,370003
52,171,629,685,1.0,95,320003
17,26,72,80,1.0,10,50003
16,108,303,405,1.0,65,110003
17,26,72,80,1.0,10,50003
22,64,247,278,1.0,62,140003
71,145,469,520,1.0,43,260003
56,152,511,557,1.0,59,280003
77,220,814,911,1.0,131,430003
56,183,638,706,1.0,91,280003
112,205,646,754,1.0,65,370003
14,61,166,222,1.0,34,90003
146,11482,37099,66520,1.0,6977,750003
88,3305,12086,19463,1.0,3159,340003
31,130,469,518,1.0,73,180003
44,806,2351,3585,1.0,417,280003
17,26,72,80,1.0,10,50003
151,310,1105,1214,1.0,91,550003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
43,93,348,379,1.0,40,220003
48,510,1343,2004,1.0,336,370003
17,26,72,80,1.0,10,50003
55,158,560,621,1.0,80,260003
17,26,72,80,1.0,10,50003
14,61,166,222,1.0,34,90003
20,139,363,516,1.0,83,150003
93,186,612,703,1.0,72,320003
172,4933,14846,27319,1.0,3690,480003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
129,7715,26404,45951,1.0,5441,530003
20,50,133,174,1.0,28,80003
50,114,387,430,1.0,58,230003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
32,375,1082,1646,1.0,260,160003
148,5527,20004,32987,1.0,5068,460003
30,354,1059,1591,1.0,259,140003
17,26,72,80,1.0,10,50003
82,290,1007,1182,1.0,121,330003
17,26,72,80,1.0,10,50003
192,6014,21094,35366,1.0,4445,520003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
66,138,494,543,1.0,42,300003
64,935,3236,4935,1.0,780,280003
168,7214,26690,43374,1.0,7156,560003
106,3540,13261,20927,1.0,3619,360003
114,247,863,983,1.0,93,460003
51,121,401,430,1.0,44,220003
55,158,560,621,1.0,80,260003
25,186,486,732,1.0,101,150003
17,26,72,80,1.0,10,50003
24,198,558,822,1.0,145,130003
17,26,72,80,1.0,10,50003
50,536,1404,2096,1.0,353,390003
70,1278,4413,6812,1.0,1073,320003
16,108,303,405,1.0,65,110003
19,134,346,491,1.0,83,140003
20,50,133,174,1.0,28,80003
110,292,915,1025,1.0,106,370003
138,253,833,961,1.0,78,460003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
40,554,1599,2487,1.0,383,220003
20,50,133,174,1.0,28,80003
20,50,133,174,1.0,28,80003
28,284,839,1303,1.0,205,120003
152,357,1048,1174,1.0,100,450003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
66,291,1019,1174,1.0,138,330003
162,4529,16298,26664,1.0,4294,440003
17,26,72,80,1.0,10,50003
79,348,1182,1389,1.0,144,340003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
27,199,497,768,1.0,118,170003
20,50,133,174,1.0,28,80003
32,375,1082,1646,1.0,260,160003
17,26,72,80,1.0,10,50003
108,195,659,753,1.0,81,410003
56,497,1702,2490,1.0,473,280003
37,368,954,1378,1.0,227,320003
344,11406,41834,68578,1.0,11805,820003
17,26,72,80,1.0,10,50003
251,4492,15212,24744,1.0,4195,560003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
51,134,453,493,1.0,49,220003
92,1946,6384,10402,1.0,1973,320003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
21,109,289,426,1.0,65,110003
41,545,1603,2395,1.0,364,220003
38,495,1408,2232,1.0,343,200003
83,236,749,829,1.0,105,300003
367,8817,29823,49796,1.0,10197,730003
17,26,72,80,1.0,10,50003
33,93,358,381,1.0,43,200003
20,50,133,174,1.0,28,80003
396,1387,4245,5243,1.0,534,1110003
194,6550,23522,38707,1.0,5129,540003
61,144,534,576,1.0,80,320003
206,5466,20399,32870,1.0,6035,480003
50,180,605,680,1.0,95,230003
132,3769,13185,20917,1.0,4295,380003
24,70,179,242,1.0,45,100003
43,132,480,537,1.0,69,220003
66,754,1962,2958,1.0,496,530003
40,103,373,405,1.0,61,210003
92,156,510,583,1.0,57,330003
32,375,1082,1646,1.0,260,160003
24,70,179,242,1.0,45,100003
62,702,1847,2762,1.0,464,490003
75,1153,3842,5944,1.0,909,330003
97,244,788,876,1.0,88,390003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
40,630,1830,2865,1.0,466,200003
20,50,133,174,1.0,28,80003
216,7150,26690,43294,1.0,8185,560003
32,74,294,310,1.0,36,220003
81,2055,6441,10700,1.0,1419,310003
17,26,72,80,1.0,10,50003
19,103,317,412,1.0,52,90003
72,369,1323,1706,1.0,270,280003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
284,7124,27391,43172,1.0,9158,600003
149,5313,19039,31127,1.0,3995,490003
32,393,1130,1816,1.0,293,140003
101,3069,10728,17735,1.0,2288,350003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
225,8692,31120,52321,1.0,9078,630003
20,50,133,174,1.0,28,80003
469,13210,45019,75139,1.0,12151,920003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
23,138,352,531,1.0,81,130003
116,4221,15376,25257,1.0,4053,380003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
83,840,2807,4136,1.0,882,330003
17,26,72,80,1.0,10,50003
155,307,1031,1208,1.0,70,460003
17,26,72,80,1.0,10,50003
56,118,405,434,1.0,31,280003
20,50,133,174,1.0,28,80003
104,290,955,1072,1.0,127,440003
60,376,1356,1764,1.0,271,300003
149,4746,16943,28240,1.0,4247,450003
24,70,179,242,1.0,45,100003
285,9140,32044,53727,1.0,7115,730003
20,50,133,174,1.0,28,80003
16,108,303,405,1.0,65,110003
17,26,72,80,1.0,10,50003
291,6805,24393,39774,1.0,6472,630003
104,1645,5444,8460,1.0,1390,440003
17,26,72,80,1.0,10,50003
69,193,620,725,1.0,103,280003
24,70,176,241,1.0,44,100003
110,3387,11857,19927,1.0,2816,400003
17,26,72,80,1.0,10,50003
15,82,218,300,1.0,51,100003
17,26,72,80,1.0,10,50003
86,150,497,566,1.0,37,290003
106,202,655,764,1.0,66,330003
35,93,366,386,1.0,47,220003
20,50,133,174,1.0,28,80003
19,103,317,412,1.0,52,90003
56,148,495,542,1.0,51,280003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
51,389,1298,1767,1.0,299,250003
20,50,133,174,1.0,28,80003
21,109,289,426,1.0,65,110003
84,835,2899,4076,1.0,812,480003
20,50,133,174,1.0,28,80003
110,1907,6182,9770,1.0,1551,400003
17,26,72,80,1.0,10,50003
195,6913,24495,41198,1.0,6345,550003
20,139,363,516,1.0,83,150003
60,385,1399,1828,1.0,282,300003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
162,2427,8043,12507,1.0,2275,520003
21,160,414,594,1.0,99,160003
96,3206,11857,18835,1.0,3107,340003
149,5033,18533,29916,1.0,4709,490003
20,50,133,174,1.0,28,80003
20,50,133,174,1.0,28,80003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
126,264,964,1093,1.0,112,530003
17,26,72,80,1.0,10,50003
191,4470,15565,25024,1.0,5395,450003
17,26,72,80,1.0,10,50003
80,1092,3578,5505,1.0,921,340003
185,439,1240,1410,1.0,116,500003
17,26,72,80,1.0,10,50003
206,4678,17488,27443,1.0,4971,480003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
46,151,558,621,1.0,77,260003
17,26,72,80,1.0,10,50003
94,309,1052,1182,1.0,145,420003
17,26,72,80,1.0,10,50003
106,3549,13242,20939,1.0,3537,360003
20,50,133,174,1.0,28,80003
20,50,133,174,1.0,28,80003
156,212,637,750,1.0,25,430003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
32,375,1082,1646,1.0,260,160003
103,4010,12169,20835,1.0,2525,530003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
28,99,257,360,1.0,62,120003
20,50,133,174,1.0,28,80003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
46,116,406,428,1.0,40,260003
20,50,133,174,1.0,28,80003
162,3785,12935,20921,1.0,3668,520003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
232,4659,17293,27194,1.0,4997,500003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
23,177,513,756,1.0,133,120003
422,11108,42018,66648,1.0,13186,880003
20,50,133,174,1.0,28,80003
19,103,317,412,1.0,52,90003
17,26,72,80,1.0,10,50003
100,1407,4856,7391,1.0,1454,400003
21,109,289,426,1.0,65,110003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
106,3525,12929,20890,1.0,3516,360003
197,364,1164,1386,1.0,104,560003
151,666,2311,2789,1.0,353,610003
208,5186,17874,28849,1.0,5912,500003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
134,235,910,1016,1.0,78,530003
96,150,478,547,1.0,25,310003
33,356,982,1462,1.0,176,230003
17,26,72,80,1.0,10,50003
272,8613,29544,50434,1.0,5651,720003
59,654,1643,2450,1.0,404,540003
17,26,72,80,1.0,10,50003
107,4174,15096,24506,1.0,4003,390003
20,50,133,174,1.0,28,80003
28,284,839,1303,1.0,205,120003
27,238,604,882,1.0,147,220003
19,103,317,412,1.0,52,90003
32,375,1082,1646,1.0,260,160003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
33,356,982,1462,1.0,176,230003
14,61,166,222,1.0,34,90003
24,70,179,242,1.0,45,100003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
70,179,542,623,1.0,68,270003
17,26,72,80,1.0,10,50003
51,121,398,430,1.0,41,220003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
19,103,317,412,1.0,52,90003
147,5296,16960,29347,1.0,4891,490003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
124,579,1983,2494,1.0,287,480003
110,500,1141,1795,1.0,389,530003
17,26,72,80,1.0,10,50003
41,139,479,520,1.0,55,200003
17,26,72,80,1.0,10,50003
216,4965,18796,29214,1.0,5587,500003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
31,168,477,638,1.0,117,150003
19,103,317,412,1.0,52,90003
20,50,133,174,1.0,28,80003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
14,61,166,222,1.0,34,90003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
158,338,1038,1264,1.0,106,490003
18,123,342,464,1.0,69,130003
54,142,489,555,1.0,82,270003
20,50,133,174,1.0,28,80003
34,483,1435,2213,1.0,328,160003
126,4194,15777,24843,1.0,4458,400003
20,50,133,174,1.0,28,80003
20,50,133,174,1.0,28,80003
153,3440,12329,19242,1.0,3572,490003
17,26,72,80,1.0,10,50003
84,1098,3909,5841,1.0,1131,320003
41,420,1081,1569,1.0,259,360003
137,7311,21963,40893,1.0,5515,530003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
62,585,1958,2925,1.0,612,260003
17,26,72,80,1.0,10,50003
88,358,1241,1504,1.0,180,400003
38,436,1174,1891,1.0,307,220003
20,50,133,174,1.0,28,80003
48,510,1343,2004,1.0,336,370003
77,1425,4658,7329,1.0,1025,330003
352,3516,11582,18993,1.0,3080,590003
24,70,179,242,1.0,45,100003
17,26,72,80,1.0,10,50003
154,5112,19267,30811,1.0,5585,440003
36,138,526,589,1.0,82,240003
51,134,453,493,1.0,49,220003
36,127,481,524,1.0,77,240003
40,136,474,543,1.0,75,210003
105,254,811,981,1.0,108,340003
20,139,363,516,1.0,83,150003
51,550,1385,2064,1.0,339,460003
174,7760,27103,46408,1.0,5409,620003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
36,94,369,398,1.0,38,240003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
336,10407,40094,63179,1.0,11785,740003
20,50,133,174,1.0,28,80003
88,3286,12224,19392,1.0,3296,340003
17,26,72,80,1.0,10,50003
42,293,1035,1345,1.0,224,220003
121,339,1056,1203,1.0,139,420003
16,108,303,405,1.0,65,110003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
268,4972,18449,28960,1.0,5396,540003
28,284,839,1303,1.0,205,120003
548,9598,34832,55781,1.0,10047,980003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
30,276,752,1116,1.0,194,190003
19,103,317,412,1.0,52,90003
20,50,133,174,1.0,28,80003
294,524,1766,2079,1.0,136,830003
24,70,179,242,1.0,45,100003
28,284,839,1303,1.0,205,120003
24,191,499,718,1.0,114,190003
81,237,751,838,1.0,93,280003
76,177,560,609,1.0,52,270003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
19,103,317,412,1.0,52,90003
64,932,3231,4913,1.0,777,280003
54,142,487,544,1.0,75,270003
147,3474,11256,19262,1.0,2433,380003
65,111,394,435,1.0,41,280003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
41,420,1081,1569,1.0,259,360003
17,26,72,80,1.0,10,50003
28,284,839,1303,1.0,205,120003
20,50,133,174,1.0,28,80003
28,111,432,497,1.0,59,180003
24,70,179,242,1.0,45,100003
112,1273,4114,6534,1.0,1488,360003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
17,26,72,80,1.0,10,50003
32,110,274,386,1.0,76,140003
17,26,72,80,1.0,10,50003
139,782,2701,3264,1.0,415,510003
30,122,402,486,1.0,117,210003
17,26,72,80,1.0,10,50003
24,70,179,242,1.0,45,100003
256,6287,22391,36989,1.0,5832,580003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
27,108,306,408,1.0,78,130003
28,284,839,1303,1.0,205,120003
116,298,892,1001,1.0,95,350003
17,26,72,80,1.0,10,50003
42,362,1284,1737,1.0,245,220003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
20,50,133,174,1.0,28,80003
350,6990,25793,40441,1.0,7591,690003
114,3218,11705,18760,1.0,2972,360003
92,436,1514,1972,1.0,307,320003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
17,26,72,80,1.0,10,50003
74,743,2558,3728,1.0,799,300003
96,3198,11838,18817,1.0,3133,340003
24,70,176,241,1.0,44,100003
135,377,1149,1297,1.0,144,460003
17,26,72,80,1.0,10,50003
60,450,1627,2218,1.0,298,240003
17,26,72,80,1.0,10,50003
138,3856,14143,22532,1.0,3929,420003
17,26,72,80,1.0,10,50003
20,50,133,174,1.0,28,80003
18,123,342,464,1.0,69,130003
41,154,548,606,1.0,79,200003
